"order_id"|"order_store"|"order_status"|"order_date"|"customer_id"|"payment_method_raw"
"1282586881"|"-100"|"Pedido Cancelado"|"2015-07-30 00:00:00"|"CLI13739350575"|"boleto"
"1281729396"|"-100"|"Pedido Cancelado"|"2015-07-30 00:00:00"|"CLI13739350575"|"boleto"
"1283375100"|"-100"|"Pedido Cancelado"|"2015-07-31 00:00:00"|"CLI13739350575"|"boleto"
"1284534645"|"-100"|"Pedido Cancelado"|"2015-08-03 00:00:00"|"CLI13739350575"|"boleto"
"1286049967"|"-100"|"Pedido Cancelado"|"2015-08-03 00:00:00"|"CLI13739350575"|"boleto"
"1284534599"|"-100"|"Pedido Cancelado"|"2015-08-02 00:00:00"|"CLI13739350575"|"boleto"
"1283375341"|"-100"|"Pedido Cancelado"|"2015-08-02 00:00:00"|"CLI13739350575"|"boleto"
"1286049976"|"-100"|"Pedido Cancelado"|"2015-08-03 00:00:00"|"CLI13739350575"|"boleto"
"1458150207"|"-100"|"Pedido enviado"|"2015-12-05 00:00:00"|"CLI4692964463"|"cartao"
"799989598"|"-100"|"Enviado"|"2014-01-06 00:00:00"|"CLI4692964463"|"Cartão de Crédito - Mastercard"
"1548095683"|"-100"|"Pedido entregue"|"2016-01-11 00:00:00"|"CLI14086816827"|"cartao"
"631500632"|"-100"|"Troca cancelada - produto não recebido"|"2014-02-19 00:00:00"|"CLI8980888022"|"Cartão de Crédito - Mastercard"
"825880423"|"-100"|"Troca Enviada"|"2014-06-13 00:00:00"|"CLI8980888022"|"Cartão de Crédito - Visa"
"845041753"|"-100"|"Entregue"|"2014-06-25 00:00:00"|"CLI7094946640"|"Boleto Bancário - Banco Bradesco"
"1371211937"|"-100"|"Produto recebido - sendo analisado"|"2015-10-05 00:00:00"|"CLI13861772313"|"cartao"
"1371214675"|"-100"|"Pedido Cancelado"|"2016-01-24 00:00:00"|"CLI13861772313"|"boleto"
"1538983815"|"-100"|"Pedido enviado"|"2016-01-26 00:00:00"|"CLI13861772313"|"boleto"
"1578022443"|"-100"|"Pedido entregue"|"2016-07-18 00:00:00"|"CLI13861772313"|"cartao"
"1858207231"|"-100"|"Pedido entregue"|"2016-11-26 00:00:00"|"CLI13861772313"|"cartao"
"1074058999"|"-100"|"Entregue"|"2014-11-30 00:00:00"|"CLI1120187"|"Boleto Bancário - Banco Bradesco"
"1183230556"|"-100"|"Pedido entregue"|"2015-04-09 00:00:00"|"CLI1120187"|"boleto"
"1183231464"|"-100"|"Pedido entregue"|"2015-06-03 00:00:00"|"CLI1120187"|"boleto"
"1305955033"|"-100"|"Pedido entregue"|"2015-08-20 00:00:00"|"CLI1120187"|"boleto"
"1305955136"|"-100"|"Pedido Cancelado"|"2015-10-27 00:00:00"|"CLI1120187"|"boleto"
"986040577"|"-100"|"Entregue"|"2014-09-14 00:00:00"|"CLI1120187"|"Boleto Bancário - Banco Bradesco"
"1664945637"|"-100"|"Pedido enviado"|"2016-03-10 00:00:00"|"CLI1120446"|"cartao"
"1664943858"|"-100"|"Pedido Cancelado"|"2016-03-09 00:00:00"|"CLI1120446"|"tef"
"1666953736"|"-100"|"Pedido Cancelado"|"2016-05-11 00:00:00"|"CLI1120446"|"boleto"
"1755124940"|"-100"|"Pedido entregue"|"2016-05-24 00:00:00"|"CLI1120446"|"boleto"
"1768061050"|"-100"|"Pedido Cancelado"|"2016-05-23 00:00:00"|"CLI1120446"|"tef"
"1781968519"|"-100"|"Pedido entregue"|"2016-06-20 00:00:00"|"CLI1120446"|"cartao"
"1819759239"|"-100"|"Pedido entregue"|"2016-06-27 00:00:00"|"CLI1120446"|"boleto"
"622805546"|"-100"|"Entregue"|"2014-12-02 00:00:00"|"CLI1120446"|"Cartão de Crédito - Mastercard"
"939609534"|"-100"|"Entregue"|"2014-12-08 00:00:00"|"CLI1120446"|"Cartão de Crédito - Visa"
"969412201"|"-100"|"Entregue"|"2014-02-09 00:00:00"|"CLI1120446"|"Cartão de Crédito - Visa"
"1042975669"|"104"|\N|"2016-12-07 00:00:00"|"CLI1120446"|"ELO DEBITO"
"105646278"|"105"|\N|"2016-03-18 00:00:00"|"CLI1120446"|"A vista"
"13166059"|"131"|\N|"2016-03-28 00:00:00"|"CLI1120446"|"ELO DEBITO"
"13165683"|"131"|\N|"2016-03-18 00:00:00"|"CLI1120446"|"ELO DEBITO"
"2004433735"|"-100"|"Pedido entregue"|"2016-10-19 00:00:00"|"CLI14662327986"|"boleto"
"1572342102"|"-100"|"Pedido Cancelado"|"2016-02-02 00:00:00"|"CLI14114747967"|"boleto"
"1572341649"|"-100"|"Pedido Cancelado"|"2016-01-20 00:00:00"|"CLI14114747967"|"boleto"
"1592718248"|"-100"|"Nota fiscal emitida. Pedido sendo enviado"|"2016-08-17 00:00:00"|"CLI14114747967"|"cartao"
"2179724970"|"-100"|"Pedido entregue"|"2017-03-31 00:00:00"|"CLI14918125964"|"boleto"
"2179724268"|"-100"|"Pedido Cancelado"|"2017-03-17 00:00:00"|"CLI14918125964"|"boleto"
"2197753760"|"-100"|"Pedido Cancelado"|"2017-05-04 00:00:00"|"CLI14918125964"|"boleto"
"1218405634"|"-100"|"Pedido entregue"|"2015-05-25 00:00:00"|"CLI13645900454"|"cartao"
"1611172157"|"-100"|"Pedido entregue"|"2016-02-11 00:00:00"|"CLI14159048718"|"boleto"
"1944525452"|"-100"|"Pedido enviado"|"2016-09-08 00:00:00"|"CLI14584433251"|"boleto"
"1050673447"|"-100"|"Entregue"|"2014-10-31 00:00:00"|"CLI31414065"|"Cartão de Crédito - Mastercard"
"818407977"|"-100"|"Enviado"|"2014-11-06 00:00:00"|"CLI31414065"|"Cartão de Crédito - Mastercard"
"881257354"|"-100"|"Entregue"|"2014-07-16 00:00:00"|"CLI31414065"|"Cartão de Crédito - Mastercard"
"885116875"|"-100"|"Entregue"|"2014-07-18 00:00:00"|"CLI31414065"|"Cartão de Crédito - Mastercard"
"972552173"|"-100"|"Entregue"|"2014-04-09 00:00:00"|"CLI31414065"|"Cartão de Crédito - Mastercard"
"1352663278"|"-100"|"Pedido entregue"|"2015-09-22 00:00:00"|"CLI13836470302"|"cartao"
"1352877125"|"-100"|"Pedido enviado"|"2016-03-22 00:00:00"|"CLI13836470302"|"cartao"
"1689067356"|"-100"|"Pedido entregue"|"2016-06-04 00:00:00"|"CLI13836470302"|"cartao"
"1466848707"|"-100"|"Nota fiscal emitida. Pedido sendo enviado"|"2015-12-11 00:00:00"|"CLI13991135864"|"boleto"
"1366358083"|"-100"|"Pedido enviado"|"2015-10-19 00:00:00"|"CLI13854583493"|"cartao"
"1409231554"|"-100"|"Pedido Cancelado"|"2015-11-03 00:00:00"|"CLI13914183237"|"boleto"
"1331031086"|"-100"|"Pedido enviado"|"2016-03-31 00:00:00"|"CLI12372317026"|"cartao"
"1331029364"|"-100"|"Pedido entregue"|"2015-09-08 00:00:00"|"CLI12372317026"|"cartao"
"948744647"|"-100"|"Entregue"|"2014-08-18 00:00:00"|"CLI12372317026"|"Cartão de Crédito - Visa"
"1458104682"|"-100"|"Pedido entregue"|"2015-12-20 00:00:00"|"CLI13699416995"|"cartao"
"1481522764"|"-100"|"Pedido entregue"|"2016-06-21 00:00:00"|"CLI13699416995"|"cartao"
"1820510576"|"-100"|"Troca enviada"|"2016-09-19 00:00:00"|"CLI13699416995"|"cartao"
"1963657746"|"-100"|"Pedido entregue"|"2017-02-04 00:00:00"|"CLI13699416995"|"cartao"
"1261859682"|"-100"|"Pedido enviado"|"2015-07-09 00:00:00"|"CLI13709816807"|"cartao"
"2329486158"|"-100"|"Pedido entregue"|"2017-07-15 00:00:00"|"CLI15106347875"|"cartao"
"1411890639"|"-100"|"Pedido enviado"|"2015-11-05 00:00:00"|"CLI13917563661"|"cartao"
"1243869898"|"-100"|"Pedido enviado"|"2015-06-20 00:00:00"|"CLI1100989"|"cartao"
"797286565"|"-100"|"Enviado"|"2014-05-30 00:00:00"|"CLI1100989"|"Cartão de Crédito - Mastercard"
"717993467"|"-100"|"Entregue"|"2014-04-18 00:00:00"|"CLI10054930084"|"PAGAMENTO LOJA"
"1120306794"|"-100"|"Enviado"|"2015-01-22 00:00:00"|"CLI772524"|"Cartão de Crédito - Visa"
"1120307523"|"-100"|"Pedido Cancelado"|"2016-06-30 00:00:00"|"CLI772524"|"boleto"
"1950754607"|"-100"|"Pedido entregue"|"2016-09-12 00:00:00"|"CLI14591859693"|"tef"
"1162473709"|"-100"|"Pedido enviado"|"2015-11-29 00:00:00"|"CLI13560973953"|"cartao"
"1162473104"|"-100"|"Entregue"|"2015-03-14 00:00:00"|"CLI13560973953"|"Cartão de Crédito - Visa"
"136154302"|"136"|\N|"2017-07-30 00:00:00"|"CLI13560973953"|"A vista"
"1282522868"|"-100"|"Pedido Cancelado"|"2015-10-08 00:00:00"|"CLI9913883632"|"boleto"
"1374834844"|"-100"|"Pedido Cancelado"|"2015-10-08 00:00:00"|"CLI9913883632"|"boleto"
"705946298"|"-100"|"Enviado"|"2014-11-04 00:00:00"|"CLI9913883632"|"Boleto Bancário - Banco Bradesco"
"734248180"|"-100"|"Enviado"|"2014-04-29 00:00:00"|"CLI9913883632"|"Boleto Bancário - Banco Bradesco"
"752820361"|"-100"|"Crédito de troca inserido"|"2014-07-05 00:00:00"|"CLI9913883632"|"Boleto Bancário - Banco Bradesco"
"814376999"|"-100"|"Enviado"|"2014-09-06 00:00:00"|"CLI9913883632"|"Boleto Bancário - Banco Bradesco"
"1464485896"|"-100"|"Pedido enviado"|"2015-12-10 00:00:00"|"CLI13988177408"|"cartao"
"1465017123"|"-100"|"Pedido entregue"|"2017-03-24 00:00:00"|"CLI13988177408"|"cartao"
"2190035388"|"-100"|"Troca solicitada com sucesso"|"2017-05-03 00:00:00"|"CLI13988177408"|"cartao"
"2235581839"|"-100"|"Pedido entregue"|"2017-05-11 00:00:00"|"CLI13988177408"|"boleto"
"2245517266"|"-100"|"Pedido entregue"|"2017-05-12 00:00:00"|"CLI13988177408"|"cartao"
"2111268073"|"-100"|"Pedido entregue"|"2017-01-10 00:00:00"|"CLI14821581187"|"cartao"
"1277621206"|"-100"|"Pedido entregue"|"2015-07-25 00:00:00"|"CLI13732988187"|"cartao"
"1277624906"|"-100"|"Pedido entregue"|"2015-07-25 00:00:00"|"CLI13732988187"|"cartao"
"1277624959"|"-100"|"Pedido entregue"|"2016-06-28 00:00:00"|"CLI13732988187"|"boleto"
"1545916337"|"-100"|"Pedido Cancelado"|"2016-01-11 00:00:00"|"CLI14083384727"|"cartao"
"1546009779"|"-100"|"Pedido foi negado pela administradora."|"2016-01-09 00:00:00"|"CLI14083384727"|"cartao"
"1546014055"|"-100"|"Pedido foi negado pela administradora."|"2016-01-10 00:00:00"|"CLI14083384727"|"cartao"
"1548905019"|"-100"|"Pedido cancelado"|"2016-01-16 00:00:00"|"CLI14083384727"|"cartao"
"1566408348"|"-100"|"Pedido foi negado pela administradora."|"2016-01-25 00:00:00"|"CLI14083384727"|"cartao"
"1559402386"|"-100"|"Pedido foi negado pela administradora."|"2016-01-18 00:00:00"|"CLI14083384727"|"cartao"
"1580308147"|"-100"|"Pedido foi negado pela administradora."|"2016-02-15 00:00:00"|"CLI14083384727"|"cartao"
"2247014078"|"-100"|"Pedido Cancelado"|"2017-05-13 00:00:00"|"CLI15005048821"|"boleto"
"2328521245"|"-100"|"Pedido cancelado por divirgência no cadastro"|"2017-07-14 00:00:00"|"CLI15104129065"|"cartao"
"1041786685"|"-100"|"Entregue"|"2014-10-22 00:00:00"|"CLI3387371204"|"Cartão de Crédito - Visa"
"1057049648"|"-100"|"Credito de troca inserido"|"2015-06-09 00:00:00"|"CLI52401447"|"cartao"
"1057049109"|"-100"|"Enviado"|"2014-10-11 00:00:00"|"CLI52401447"|"Cartão de Crédito - Mastercard"
"1232797102"|"-100"|"Pedido entregue"|"2015-07-22 00:00:00"|"CLI52401447"|"cartao"
"1274494076"|"-100"|"Pedido entregue"|"2016-06-08 00:00:00"|"CLI52401447"|"cartao"
"1803835612"|"-100"|"Pedido entregue"|"2016-06-10 00:00:00"|"CLI52401447"|"cartao"
"911168243"|"-100"|"Entregue"|"2014-07-26 00:00:00"|"CLI11954709867"|"Cartão de Crédito - Visa"
"1344813419"|"-100"|"Pedido enviado"|"2015-09-17 00:00:00"|"CLI13825740200"|"boleto"
"1109749446"|"-100"|"Pedido entregue"|"2015-11-08 00:00:00"|"CLI13483839599"|"boleto"
"1416701164"|"-100"|"Pedido foi negado pela administradora."|"2016-08-06 00:00:00"|"CLI13483839599"|"cartao"
"624636830"|"-100"|"Entregue"|"2014-02-13 00:00:00"|"CLI8881200062"|"Cartão de Crédito - Mastercard"
"655782051"|"-100"|"Entregue"|"2014-09-03 00:00:00"|"CLI8881200062"|"Cartão de Crédito - Mastercard"
"741909221"|"-100"|"Entregue"|"2014-09-05 00:00:00"|"CLI8881200062"|"Cartão de Crédito - Mastercard"
"977224949"|"-100"|"Entregue"|"2014-08-09 00:00:00"|"CLI12707979498"|"Boleto Bancário - Banco Bradesco"
"987965059"|"-100"|"Entregue"|"2014-09-16 00:00:00"|"CLI12707979498"|"Cartão de Crédito - Visa"
"1389848395"|"-100"|"Pedido enviado"|"2015-10-20 00:00:00"|"CLI13887363948"|"boleto"
"1389848726"|"-100"|"Pedido entregue"|"2016-06-01 00:00:00"|"CLI13887363948"|"boleto"
"2182070122"|"-100"|"Pedido entregue"|"2017-03-18 00:00:00"|"CLI14920366874"|"cartao"
"702550575"|"-100"|"Entregue"|"2014-08-04 00:00:00"|"CLI1008653"|"Cartão de Crédito - Visa"
"1107970583"|"-100"|"Entregue"|"2015-06-01 00:00:00"|"CLI13481289617"|"Cartão de Crédito - Visa"
"1287866022"|"-100"|"Pedido Cancelado"|"2015-08-05 00:00:00"|"CLI13748879648"|"boleto"
"2092613091"|"-100"|"Pedido entregue"|"2016-12-23 00:00:00"|"CLI14796817733"|"cartao"
"1119990902"|"-100"|"Entregue"|"2015-01-22 00:00:00"|"CLI13500007459"|"Cartão de Crédito - Visa"
"1119991552"|"-100"|"Troca solicitada com sucesso"|"2017-07-17 00:00:00"|"CLI13500007459"|"cartao"
"145200697"|"145"|\N|"2016-08-10 00:00:00"|"CLI13500007459"|"Visa"
"145206918"|"145"|\N|"2016-10-08 00:00:00"|"CLI13500007459"|"VISA / VISANET A VISTA"
"145198414"|"145"|\N|"2016-07-22 00:00:00"|"CLI13500007459"|"VISA / VISANET PARCELADO EST"
"150157603"|"150"|\N|"2017-05-04 00:00:00"|"CLI13500007459"|"VISA / VISANET PARCELADO EST"
"858166504"|"-100"|"Entregue"|"2014-03-07 00:00:00"|"CLI795099"|"Cartão de Crédito - Visa"
"1194400942"|"-100"|"Produto recebido - sendo analisado"|"2016-11-12 00:00:00"|"CLI1932980618"|"cartao"
"1194398753"|"-100"|"Pedido entregue"|"2015-04-26 00:00:00"|"CLI1932980618"|"cartao"
"643786999"|"-100"|"Entregue"|"2014-02-26 00:00:00"|"CLI1932980618"|"Cartão de Crédito - Visa"
"981837770"|"-100"|"Entregue"|"2014-11-09 00:00:00"|"CLI12725233872"|"Cartão de Crédito - Visa"
"1082817973"|"-100"|"Entregue"|"2014-09-12 00:00:00"|"CLI6047445431"|"Cartão de Crédito - Visa"
"662886722"|"-100"|"Entregue"|"2014-03-14 00:00:00"|"CLI3088988729"|"Cartão de Crédito - Mastercard"
"780084039"|"-100"|"Crédito de troca inserido"|"2014-05-22 00:00:00"|"CLI3088988729"|"Cartão de Crédito - Mastercard"
"854645385"|"-100"|"Entregue"|"2014-01-07 00:00:00"|"CLI3088988729"|"Boleto Bancário - Banco Bradesco"
"885744031"|"-100"|"Entregue"|"2014-07-18 00:00:00"|"CLI3088988729"|"Cartão de Crédito - Visa"
"1083553995"|"-100"|"Troca Enviada"|"2014-09-12 00:00:00"|"CLI3088988729"|"Cartão de Crédito - Visa"
"682476914"|"-100"|"Entregue"|"2014-03-25 00:00:00"|"CLI9595882705"|"Cartão de Crédito - Mastercard"
"1082346351"|"-100"|"Entregue"|"2014-07-12 00:00:00"|"CLI13433542229"|"Cartão de Crédito - Visa"
"747298916"|"-100"|"Entregue"|"2014-04-05 00:00:00"|"CLI980383"|"Cartão de Crédito - Visa"
"1201250936"|"-100"|"Pedido entregue"|"2015-05-06 00:00:00"|"CLI543373"|"cartao"
"1201251319"|"-100"|"Pedido entregue"|"2016-07-29 00:00:00"|"CLI543373"|"cartao"
"1876923001"|"-100"|"Pedido entregue"|"2017-03-29 00:00:00"|"CLI543373"|"cartao"
"2195828028"|"-100"|"Pedido entregue"|"2017-05-19 00:00:00"|"CLI543373"|"paypal"
"2253595015"|"-100"|"Pedido entregue"|"2017-05-22 00:00:00"|"CLI543373"|"cartao"
"695578103"|"-100"|"Entregue"|"2014-03-04 00:00:00"|"CLI9779442976"|"Cartão de Crédito - Mastercard"
"1101483541"|"-100"|"Enviado"|"2014-12-29 00:00:00"|"CLI2622736021"|"Boleto Bancário - Banco Bradesco"
"1101484281"|"-100"|"Pedido Cancelado"|"2016-01-18 00:00:00"|"CLI2622736021"|"boleto"
"836847129"|"-100"|"Entregue"|"2014-06-20 00:00:00"|"CLI2622736021"|"Boleto Bancário - Banco Bradesco"
"1968506689"|"-100"|"Pedido entregue"|"2016-09-22 00:00:00"|"CLI10762703919"|"cartao"
"1083468352"|"-100"|"Pedido enviado"|"2015-12-11 00:00:00"|"CLI1350742751"|"cartao"
"1083467541"|"-100"|"Enviado"|"2014-09-12 00:00:00"|"CLI1350742751"|"Cartão de Crédito - Visa"
"983707383"|"-100"|"Entregue"|"2014-12-09 00:00:00"|"CLI7069581942"|"Cartão de Crédito - Mastercard"
"2058927253"|"-100"|"Pedido entregue"|"2016-11-27 00:00:00"|"CLI14748434095"|"null"
"1157224598"|"-100"|"Pedido entregue"|"2015-05-10 00:00:00"|"CLI833604"|"boleto"
"1157223331"|"-100"|"Entregue"|"2015-08-03 00:00:00"|"CLI833604"|"Boleto Bancário - Banco Bradesco"
"1205171649"|"-100"|"Pedido Cancelado"|"2015-05-31 00:00:00"|"CLI833604"|"boleto"
"1223781424"|"-100"|"Pedido entregue"|"2015-08-25 00:00:00"|"CLI833604"|"cartao"
"1312678641"|"-100"|"Pedido Cancelado"|"2015-08-25 00:00:00"|"CLI833604"|"boleto"
"1313054760"|"-100"|"Pedido Cancelado"|"2015-09-13 00:00:00"|"CLI833604"|"boleto"
"1339697781"|"-100"|"Pedido entregue"|"2016-01-04 00:00:00"|"CLI833604"|"cartao"
"1536338057"|"-100"|"Pedido foi negado pela administradora."|"2016-03-22 00:00:00"|"CLI833604"|"cartao"
"1689515761"|"-100"|"Pedido concluído com sucesso - aguarde a confirmação dos dados e de pagamento"|"2016-08-27 00:00:00"|"CLI833604"|"boleto"
"1925601929"|"-100"|"Pedido Cancelado"|"2016-09-12 00:00:00"|"CLI833604"|"boleto"
"575836434"|"-100"|"Entregue"|"2014-07-01 00:00:00"|"CLI833604"|"Boleto Bancário - Banco Bradesco"
"647003964"|"-100"|"Entregue"|"2014-01-03 00:00:00"|"CLI833604"|"Cartão de Crédito - Visa"
"666702054"|"-100"|"Entregue"|"2014-03-17 00:00:00"|"CLI833604"|"Cartão de Crédito - Visa"
"681312397"|"-100"|"Entregue"|"2014-03-24 00:00:00"|"CLI833604"|"Boleto Bancário - Banco Bradesco"
"743050978"|"-100"|"Entregue"|"2014-02-05 00:00:00"|"CLI833604"|"Cartão de Crédito - Visa"
"833925555"|"-100"|"Enviado"|"2014-06-18 00:00:00"|"CLI833604"|"Cartão de Crédito - Visa"
"618022541"|"-100"|"Entregue"|"2014-07-02 00:00:00"|"CLI8801739650"|"Cartão de Crédito - Diners"
"1094425864"|"-100"|"Entregue"|"2014-12-19 00:00:00"|"CLI4784125772"|"Boleto Bancário - Banco Bradesco"
"1193350537"|"-100"|"Pedido Cancelado"|"2015-04-24 00:00:00"|"CLI4784125772"|"boleto"
"1193350432"|"-100"|"Pedido Cancelado"|"2015-04-24 00:00:00"|"CLI4784125772"|"boleto"
"1124005420"|"-100"|"Entregue"|"2015-01-27 00:00:00"|"CLI9973120170"|"Cartão de Crédito - Visa"
"710620666"|"-100"|"Troca cancelada - produto não recebido"|"2014-04-14 00:00:00"|"CLI9973120170"|"Cartão de Crédito - Visa"
"774931775"|"-100"|"Produto recebido - sendo analisado"|"2014-05-19 00:00:00"|"CLI9973120170"|"Cartão de Crédito - Visa"
"803482689"|"-100"|"Troca Enviada"|"2014-02-06 00:00:00"|"CLI9973120170"|"Cartão de Crédito - Visa"
"831507199"|"-100"|"Enviado"|"2014-06-16 00:00:00"|"CLI9973120170"|"Cartão de Crédito - Mastercard"
"607368627"|"-100"|"Entregue"|"2014-01-28 00:00:00"|"CLI1123016917"|"Boleto Bancário - Banco Bradesco"
"1057939850"|"-100"|"Entregue"|"2014-11-11 00:00:00"|"CLI11047474419"|"Cartão de Crédito - Visa"
"816896502"|"-100"|"Troca Enviada"|"2014-10-06 00:00:00"|"CLI11047474419"|"Cartão de Crédito - Mastercard"
"2082442324"|"-100"|"Pedido entregue"|"2016-12-14 00:00:00"|"CLI14782972043"|"boleto"
"1049209281"|"-100"|"Troca Enviada"|"2014-10-29 00:00:00"|"CLI984719"|"Cartão de Crédito - Visa"
"1186219996"|"-100"|"Pedido enviado"|"2015-04-13 00:00:00"|"CLI984719"|"cartao"
"1186219996"|"-100"|"Nota fiscal emitida. Pedido sendo enviado"|"2015-04-13 00:00:00"|"CLI984719"|"cartao"
"1186220143"|"-100"|"Pedido entregue"|"2016-12-14 00:00:00"|"CLI984719"|"cartao"
"2082458537"|"-100"|"Pedido entregue"|"2016-12-15 00:00:00"|"CLI984719"|"cartao"
"2083170607"|"-100"|"Pedido entregue"|"2017-01-24 00:00:00"|"CLI984719"|"cartao"
"863412032"|"-100"|"Entregue"|"2014-07-07 00:00:00"|"CLI11600216989"|"Cartão de Crédito - Mastercard"
"2277505255"|"-100"|"Pedido entregue"|"2017-06-13 00:00:00"|"CLI733299"|"cartao"
"741909830"|"-100"|"Crédito de troca inserido"|"2014-12-05 00:00:00"|"CLI733299"|"Boleto Bancário - Banco Bradesco"
"781987238"|"-100"|"Entregue"|"2014-05-23 00:00:00"|"CLI733299"|"Boleto Bancário - Banco Bradesco"
"1886540114"|"-100"|"Pedido entregue"|"2017-03-30 00:00:00"|"CLI13121860608"|"cartao"
"1008836946"|"-100"|"Entregue"|"2014-09-30 00:00:00"|"CLI13078697182"|"Cartão de Crédito - Mastercard"
"1113686330"|"-100"|"Entregue"|"2015-01-13 00:00:00"|"CLI13490548775"|"Cartão de Crédito - Mastercard"
"147275102"|"147"|\N|"2016-07-16 00:00:00"|"CLI13490548775"|"CREDCARD / REDECARD PARCELADO EST"
"147292119"|"147"|\N|"2016-10-15 00:00:00"|"CLI13490548775"|"CREDCARD / REDECARD PARCELADO EST"
"147295719"|"147"|\N|"2016-11-07 00:00:00"|"CLI13490548775"|"CREDCARD / REDECARD PARCELADO EST"
"147292353"|"147"|\N|"2016-10-17 00:00:00"|"CLI13490548775"|"Não identificado"
"147318108"|"147"|\N|"2017-02-10 00:00:00"|"CLI13490548775"|"Não identificado"
"147317951"|"147"|\N|"2017-02-09 00:00:00"|"CLI13490548775"|"CREDCARD / REDECARD A VISTA"
"147318286"|"147"|\N|"2017-02-11 00:00:00"|"CLI13490548775"|"Não identificado"
"2114080222"|"-100"|"Pedido entregue"|"2017-01-13 00:00:00"|"CLI14826193625"|"cartao"
"2286209749"|"-100"|"Pedido entregue"|"2017-06-13 00:00:00"|"CLI15052428199"|"tef"
"1293209306"|"-100"|"Pedido entregue"|"2015-08-10 00:00:00"|"CLI13756190731"|"boleto"
"1648353302"|"-100"|"Pedido enviado"|"2016-02-29 00:00:00"|"CLI14201970133"|"cartao"
"1083949485"|"-100"|"Entregue"|"2014-09-12 00:00:00"|"CLI910189"|"Cartão de Crédito - Mastercard"
"1206093466"|"-100"|"Pedido Cancelado"|"2015-06-05 00:00:00"|"CLI60420457"|"boleto"
"1239959902"|"-100"|"Pedido entregue"|"2015-06-24 00:00:00"|"CLI60420457"|"cartao"
"1261038059"|"-100"|"Pedido entregue"|"2015-07-13 00:00:00"|"CLI60420457"|"cartao"
"48829838"|"-100"|"Pedido entregue"|"2015-05-11 00:00:00"|"CLI60420457"|"cartao"
"2136393666"|"-100"|"Pedido entregue"|"2017-02-05 00:00:00"|"CLI14860469701"|"paypal"
"2136394546"|"-100"|"Pedido entregue"|"2017-02-24 00:00:00"|"CLI14860469701"|"cartao"
"2153338170"|"-100"|"Credito de troca inserido"|"2017-04-30 00:00:00"|"CLI14860469701"|"cartao"
"2212672487"|"-100"|"Pedido entregue"|"2017-05-05 00:00:00"|"CLI14860469701"|"cartao"
"2232090140"|"-100"|"Pedido entregue"|"2017-05-25 00:00:00"|"CLI14860469701"|"paypal"
"2232089617"|"-100"|"Pedido foi negado pela administradora."|"2017-05-01 00:00:00"|"CLI14860469701"|"cartao"
"1001656483"|"-100"|"Crédito de troca inserido"|"2014-09-26 00:00:00"|"CLI12754559601"|"Cartão de Crédito - Visa"
"1054278851"|"-100"|"Entregue"|"2014-05-11 00:00:00"|"CLI12754559601"|"Boleto Bancário - Banco Bradesco"
"1192244290"|"-100"|"Pedido foi negado pela administradora."|"2015-04-23 00:00:00"|"CLI12754559601"|"cartao"
"1192913701"|"-100"|\N|"2015-04-24 00:00:00"|"CLI12754559601"|"cartao"
"1192914961"|"-100"|"Pedido entregue"|"2015-05-05 00:00:00"|"CLI12754559601"|"cartao"
"1200139547"|"-100"|"Pedido entregue"|"2015-05-06 00:00:00"|"CLI12754559601"|"cartao"
"981014962"|"-100"|"Entregue"|"2014-11-09 00:00:00"|"CLI12754559601"|"Cartão de Crédito - Visa"
"986676506"|"-100"|"Troca Enviada"|"2014-09-15 00:00:00"|"CLI12754559601"|"Cartão de Crédito - Visa"
"1155270934"|"-100"|"Pedido entregue"|"2015-08-14 00:00:00"|"CLI5647055538"|"cartao"
"1155270819"|"-100"|"Entregue"|"2015-06-03 00:00:00"|"CLI5647055538"|"Cartão de Crédito - Mastercard"
"1744197748"|"-100"|"Pedido Cancelado"|"2016-05-20 00:00:00"|"CLI849399"|"boleto"
"1778798227"|"-100"|"Pedido entregue"|"2016-05-29 00:00:00"|"CLI849399"|"boleto"
"1789776794"|"-100"|"Pedido foi negado pela administradora."|"2017-01-12 00:00:00"|"CLI849399"|"cartao"
"2111077386"|"-100"|"Pedido entregue"|"2017-01-13 00:00:00"|"CLI849399"|"cartao"
"92839942"|"-100"|"Produto recebido - sendo analisado"|"2016-04-27 00:00:00"|"CLI849399"|"cartao"
"1337202837"|"-100"|"Pedido enviado"|"2015-09-12 00:00:00"|"CLI13815673034"|"cartao"
"1337202038"|"-100"|"Pedido Cancelado"|"2015-09-12 00:00:00"|"CLI13815673034"|"boleto"
"1064131818"|"-100"|"Entregue"|"2014-11-21 00:00:00"|"CLI4203102323"|"Boleto Bancário - Banco Bradesco"
"1055628584"|"-100"|"Entregue"|"2014-07-11 00:00:00"|"CLI4203102323"|"Cartão de Crédito - Mastercard"
"607267970"|"-100"|"Entregue"|"2014-01-28 00:00:00"|"CLI87652060"|"Cartão de Crédito - Mastercard"
"832441002"|"-100"|"Entregue"|"2014-06-17 00:00:00"|"CLI87652060"|"Cartão de Crédito - Mastercard"
"683854072"|"-100"|"Entregue"|"2014-03-26 00:00:00"|"CLI785351"|"Cartão de Crédito - Visa"
"1282610403"|"-100"|"Pedido Cancelado"|"2015-07-31 00:00:00"|"CLI13740797378"|"boleto"
"1308581284"|"-100"|"Pedido entregue"|"2016-11-04 00:00:00"|"CLI13776998550"|"boleto"
